Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
11/30/2023,8428.511719,8428.511719,8358.078473,8381.556222,205312100
12/1/2023,8405.033203,8428.51095,8358.07771,8381.555457,80566400
12/4/2023,8421.546875,8515.905944,8421.546875,8445.136642,54747400
12/5/2023,8397.957031,8445.136565,8327.18773,8445.136565,94363900
12/6/2023,8303.597656,8445.136253,8303.597656,8350.777188,81852800
12/7/2023,8327.1875,8327.1875,8232.828435,8256.418201,91322500
12/8/2023,8256.417969,8350.777031,8256.417969,8303.5975,43891600
12/11/2023,8256.417969,8280.007734,8185.648672,8185.648672,78642800
12/12/2023,8209.239258,8256.418794,8209.239258,8209.239258,87589300
12/13/2023,8185.648438,8256.417732,8185.648438,8209.238202,51560500
12/14/2023,8539.496094,8539.496094,8256.418875,8280.008643,115332800
12/15/2023,8704.624023,8704.624023,8563.085421,8610.264955,275013500
12/18/2023,8681.03418,8704.623946,8633.854646,8681.03418,111712200
12/19/2023,8728.212891,8728.212891,8610.264068,8610.264068,65174500
12/20/2023,8775.392578,8775.392578,8704.623283,8728.213048,72938100
12/21/2023,8798.982422,8798.982422,8728.213126,8775.392657,88116700
12/22/2023,8798.982422,8822.572187,8751.802891,8751.802891,64449600
12/27/2023,8846.162109,8869.751875,8798.982578,8846.162109,64464700
12/28/2023,8869.751953,8893.341719,8798.982656,8798.982656,70184600
12/29/2023,8869.751953,8916.931485,8822.572421,8893.341719,79903400
1/2/2024,8893.341797,8893.341797,8822.572499,8869.752031,30545200
1/3/2024,8822.573242,8893.342546,8798.983474,8893.342546,34603300
1/4/2024,8940.522461,8940.522461,8846.163385,8869.753154,56501800
1/5/2024,9034.880859,9058.470627,8940.52179,8964.111558,85290100
1/8/2024,9034.880859,9082.060394,8940.52179,9058.470627,50896000
1/9/2024,9082.060547,9082.060547,9034.881012,9058.470779,59848600
1/10/2024,9011.291992,9105.651071,9011.291992,9105.651071,52774900
1/11/2024,9034.880859,9105.650161,9034.880859,9082.060394,39381500
1/12/2024,9152.829102,9152.829102,9058.470039,9105.64957,68253400
1/15/2024,9176.418945,9200.008711,9105.649648,9200.008711,88399500
1/16/2024,9152.829102,9200.008633,9129.239336,9152.829102,44869200
1/17/2024,9200.007813,9200.007813,9105.648758,9200.007813,107706100
1/18/2024,9129.240234,9200.009539,9082.060698,9129.240234,71048900
1/19/2024,9082.060547,9223.599153,9058.470779,9223.599153,63176500
1/22/2024,9082.060547,9105.650315,8987.701476,9058.470779,52868300
1/23/2024,9058.470703,9058.470703,8916.932098,8916.932098,92348600
1/24/2024,8987.701172,9058.470472,8940.521638,9058.470472,84906000
1/25/2024,8964.111328,9034.880628,8916.931795,8916.931795,63212700
1/26/2024,8822.573242,8916.932314,8775.393706,8869.752778,78977300
1/29/2024,9011.291992,9011.291992,8846.163605,8869.753375,73452800
1/30/2024,9105.650391,9105.650391,8940.522016,8964.111784,73136400
1/31/2024,9011.291992,9152.83061,9011.291992,9152.83061,102581200
2/1/2024,9152.829102,9176.418867,9034.880273,9105.64957,104208700
2/2/2024,9152.829102,9247.188164,9082.059804,9223.598399,99324000
2/5/2024,9034.880859,9129.239928,8987.701325,9129.239928,57983300
2/6/2024,9082.060547,9200.009385,9082.060547,9200.009385,87651000
2/7/2024,9152.829102,9176.418867,9105.64957,9152.829102,92953500
2/12/2024,9247.188477,9247.188477,9152.82941,9200.008944,87949400
2/13/2024,9176.418945,9247.188243,9152.829179,9200.008711,66072400
2/15/2024,9294.368164,9412.316999,9294.368164,9388.727232,164748900
2/16/2024,9388.726563,9435.906093,9317.957267,9412.316328,142277200
2/19/2024,9317.958008,9412.317076,9270.778474,9341.547775,53341300
2/20/2024,9459.496094,9459.496094,9294.367733,9294.367733,63997700
2/21/2024,9412.317383,9435.907151,9294.368543,9388.727615,75371600
2/22/2024,9317.958008,9412.317076,9317.958008,9412.317076,66913000
2/23/2024,9270.77832,9365.137387,9247.188554,9341.54762,55192300
2/26/2024,9247.188477,9317.957776,9176.419177,9200.008944,41356000
2/27/2024,9317.958008,9341.547775,9200.009172,9200.009172,43735800
2/28/2024,9435.907227,9435.907227,9341.548154,9412.317458,54043100
2/29/2024,9317.958008,9435.906843,9294.368241,9435.906843,126671200
3/1/2024,9270.77832,9365.137387,9247.188554,9341.54762,51520600
3/4/2024,9200.007813,9270.777103,9200.007813,9247.18734,43822900
3/5/2024,9247.188477,9341.547543,9223.59871,9341.547543,61952900
3/6/2024,9388.726563,9435.906093,9223.598206,9341.547032,70242200
3/7/2024,9553.856445,9601.035983,9435.9076,9483.087138,118369300
3/8/2024,9577.445313,9718.983913,9553.855546,9671.80438,100947200
3/13/2024,9435.907227,9813.343516,9435.907227,9813.343516,141622600
3/14/2024,9742.574219,9742.574219,9459.497002,9483.08677,110681100
3/15/2024,9577.445313,9718.983913,9483.086245,9624.624846,154176800
3/18/2024,9577.445313,9695.394146,9577.445313,9601.035079,62444100
3/19/2024,9601.035156,9671.804457,9577.445389,9577.445389,55004800
3/20/2024,9553.856445,9577.446214,9506.676907,9530.266676,66269700
3/21/2024,9553.856445,9648.215521,9483.087138,9601.035983,90279400
3/22/2024,9530.265625,9553.855391,9388.727027,9435.906559,91968200
3/25/2024,9725.746094,9725.746094,9580.945904,9725.746094,66971000
3/26/2024,9701.613281,9701.613281,9605.079816,9701.613281,65742700
3/27/2024,9725.746094,9725.746094,9653.345999,9677.479364,39514100
3/28/2024,9725.746094,9749.879459,9629.212634,9677.479364,79229700
4/1/2024,9508.545898,9749.879551,9484.412533,9725.746185,79248700
4/2/2024,9556.8125,9605.07923,9460.27904,9580.945865,76763100
4/3/2024,9194.8125,9460.279528,9194.8125,9412.012795,177418400
4/4/2024,9508.545898,9508.545898,9243.078881,9243.078881,75993500
4/5/2024,9484.412109,9605.07893,9484.412109,9605.07893,70428600
4/16/2024,9146.545898,9243.079364,8929.3456,9025.879066,283265900
4/17/2024,9194.8125,9339.612697,9194.8125,9218.945866,95620700
4/18/2024,9146.545898,9243.079364,9122.412532,9194.812631,127134000
4/19/2024,9146.545898,9170.679265,8977.612333,9025.879066,147784300
4/22/2024,9025.878906,9098.279004,9025.878906,9074.145638,128908000
4/23/2024,9387.878906,9436.145636,9074.145164,9074.145164,178833000
4/24/2024,9605.079102,9605.079102,9412.012185,9484.412279,132832700
4/25/2024,9436.145508,9653.345788,9363.745414,9653.345788,104874100
4/26/2024,9291.345703,9484.412627,9291.345703,9363.7458,100932900
4/29/2024,9460.279297,9508.546028,9194.812276,9194.812276,90063500
4/30/2024,9460.279297,9701.612952,9460.279297,9701.612952,109623000
5/2/2024,9218.946289,9556.813431,9170.679555,9556.813431,97079400
5/3/2024,9508.545898,9508.545898,9339.612342,9412.012438,81200400
5/6/2024,9460.279297,9532.679394,9436.145931,9508.546028,53076200
5/7/2024,9363.745117,9412.011845,9291.345026,9363.745117,66746800
5/8/2024,9050.011719,9363.745458,9050.011719,9267.212,112808900
5/13/2024,9194.8125,9194.8125,8881.07874,8881.07874,145469900
5/14/2024,9218.946289,9339.613125,9194.812922,9291.346391,95363500
5/15/2024,9170.678711,9267.212171,9098.278616,9170.678711,54741900
5/16/2024,9267.212891,9339.612991,9194.81279,9243.079524,61126000
5/17/2024,9412.011719,9508.545172,9243.078175,9267.211538,99848500
5/20/2024,9146.545898,9460.279663,9146.545898,9363.746197,87890100
5/21/2024,9050.011719,9243.078635,9050.011719,9122.411813,75311400
5/22/2024,9098.27832,9243.078506,9001.744863,9146.545049,121712700
5/27/2024,8977.611328,9050.011419,8953.477964,8977.611328,128578500
5/28/2024,8977.611328,9074.144783,8977.611328,8977.611328,73945700
5/29/2024,8832.8125,9001.746072,8832.8125,8953.479337,117351600
5/30/2024,8688.011719,8929.345378,8470.811426,8688.011719,207115100
5/31/2024,8929.344727,8929.344727,8712.144449,8784.544542,756431600
6/3/2024,8953.478516,9025.878611,8905.211785,9025.878611,72197700
6/4/2024,9025.878906,9194.812469,9025.878906,9194.812469,75353100
6/5/2024,9122.412109,9170.67884,8977.611917,9170.67884,82087300
6/6/2024,9146.545898,9194.812631,9122.412532,9194.812631,44991300
6/7/2024,9001.745117,9170.678672,9001.745117,9170.678672,51599800
6/10/2024,9194.8125,9194.8125,9122.412402,9170.679134,45584700
6/11/2024,8977.611328,9218.944966,8977.611328,9218.944966,68690900
6/12/2024,8929.344727,9001.744819,8929.344727,8977.611455,49785700
6/13/2024,8881.078125,9146.545134,8881.078125,9146.545134,84652200
6/14/2024,8881.078125,8929.344854,8784.544667,8881.078125,52986300
6/19/2024,8736.27832,8929.345245,8736.27832,8929.345245,100051000
6/20/2024,9098.27832,9098.27832,8784.544585,8832.811314,81474800
6/21/2024,9267.212891,9339.612991,9074.145955,9146.546056,166841200
6/24/2024,9267.212891,9412.013092,9243.079524,9267.212891,79592300
6/25/2024,9267.212891,9267.212891,9122.412689,9267.212891,80029000
6/26/2024,9170.678711,9315.478901,9122.411981,9194.812076,77913200
6/27/2024,9412.011719,9412.011719,9218.944812,9243.078175,89150700
6/28/2024,9580.946289,9629.213021,9436.146093,9460.279459,166172300
7/1/2024,9532.679688,9556.813054,9484.412955,9508.546321,68634600
7/2/2024,9556.8125,9653.34596,9508.54577,9653.34596,78848500
7/3/2024,9653.34668,9653.34668,9580.94658,9629.213313,55860200
7/4/2024,9484.412109,9653.345658,9484.412109,9629.212294,67054000
7/5/2024,9605.079102,9629.212466,9532.679008,9580.945737,36946900
7/8/2024,9701.613281,9701.613281,9605.079816,9653.346549,72903600
7/9/2024,9725.746094,9798.146189,9725.746094,9749.879459,61853200
7/10/2024,9749.879883,9870.546713,9701.613151,9822.279981,62325900
7/11/2024,9725.746094,9774.012824,9653.345999,9653.345999,55908400
7/12/2024,9725.746094,9749.879459,9677.479364,9701.612729,62646500
7/15/2024,9701.613281,9725.746648,9605.079816,9701.613281,36682600
7/16/2024,9605.079102,9677.479195,9605.079102,9629.212466,37192700
7/17/2024,9460.279297,9605.07949,9460.279297,9556.812759,90666000
7/18/2024,9749.879883,9749.879883,9460.27949,9460.27949,65383200
7/19/2024,9774.013672,9774.013672,9629.213469,9701.613571,53880300
7/22/2024,9749.879883,9798.146615,9749.879883,9774.013249,31285300
7/23/2024,9822.280273,9846.41364,9774.01354,9846.41364,39321100
7/24/2024,9725.746094,9822.279554,9725.746094,9774.012824,24658000
7/25/2024,9942.946289,9942.946289,9846.41283,9870.546195,98088100
7/26/2024,9967.080078,10039.48018,9942.946712,10015.34681,75565800
7/29/2024,9894.679688,10063.61324,9822.279592,10039.47988,69092500
7/30/2024,9822.280273,9942.947107,9822.280273,9942.947107,32122900
7/31/2024,9918.8125,9991.212591,9870.545773,9991.212591,82519900
8/1/2024,10015.34668,10015.34668,9846.413121,9846.413121,61176200
8/2/2024,9846.413086,9991.213278,9846.413086,9918.813182,55699900
8/5/2024,9532.679688,9798.146717,9532.679688,9653.346519,126328300
8/6/2024,9653.34668,9725.74678,9605.079946,9725.74678,78473900
8/7/2024,9749.879883,9749.879883,9653.346419,9653.346419,52327400
8/8/2024,9870.545898,9870.545898,9725.745714,9798.145806,54162100
8/9/2024,9798.146484,9894.679947,9749.879753,9870.546582,47062400
8/12/2024,9846.413086,9846.413086,9725.746259,9749.879624,40364100
8/13/2024,9942.946289,9942.946289,9822.279465,9894.67956,55207100
8/14/2024,9846.413086,9942.946548,9846.413086,9942.946548,47999100
8/15/2024,9870.545898,9942.945991,9822.27917,9846.412534,33396600
8/16/2024,9967.080078,9967.080078,9894.679981,9942.946712,40731400
8/19/2024,10015.34668,10063.61341,9918.813218,9967.079949,51054400
8/20/2024,10063.61328,10087.74665,9942.946455,9967.079821,60304400
8/21/2024,10063.61328,10136.01338,10063.61328,10136.01338,84848800
8/22/2024,9967.080078,10039.48018,9870.546615,9991.213444,56611600
8/23/2024,9967.080078,10015.34681,9942.946712,9967.080078,46651600
8/26/2024,9967.080078,10015.34681,9894.679981,9918.813347,35145600
8/27/2024,9846.413086,9942.946548,9822.279721,9918.813182,60448400
8/28/2024,9991.212891,9991.212891,9894.679433,9942.946162,38489900
8/29/2024,9870.545898,10136.0129,9870.545898,10136.0129,53004700
8/30/2024,9967.080078,9967.080078,9846.413249,9967.080078,158403700
9/2/2024,9918.8125,10015.34595,9846.412409,10015.34595,72008600
9/3/2024,9822.280273,9967.080474,9798.146907,9967.080474,50950200
9/4/2024,9942.946289,9942.946289,9774.012736,9798.1461,44817000
9/5/2024,9894.679688,9991.213148,9894.679688,9991.213148,39332900
9/6/2024,9942.946289,9942.946289,9870.546195,9870.546195,31541800
9/9/2024,9918.8125,9991.212591,9846.412409,9942.945864,36185100
9/10/2024,9991.212891,9991.212891,9918.812797,9991.212891,55093100
9/11/2024,10063.61328,10063.61328,9991.213186,10063.61328,64621300
9/12/2024,10111.87988,10136.01325,10015.34642,10087.74652,70759100
9/13/2024,10063.61328,10063.61328,9967.079821,10039.47992,70057100
9/17/2024,10136.01367,10136.01367,9991.213477,10087.74694,89745000
9/18/2024,10256.68066,10256.68066,10087.7471,10136.01383,65420200
9/19/2024,10522.14746,10522.14746,10280.8138,10329.08054,140886600
9/20/2024,10401.48047,10522.1473,10401.48047,10522.1473,142194600
9/23/2024,10570.41406,10570.41406,10353.21377,10353.21377,72553800
9/24/2024,10425.61328,10570.41347,10401.47992,10401.47992,105191100
9/25/2024,10473.87988,10473.87988,10160.14615,10304.94634,158369100
9/26/2024,10329.08105,10498.01462,10304.94769,10498.01462,84960100
9/27/2024,10280.81445,10377.34792,10039.48078,10136.01425,93027400
9/30/2024,9967.080078,10184.28037,9967.080078,10111.88027,144692100
10/1/2024,10184.28027,10184.28027,10015.34671,10039.48008,59797700
10/2/2024,10136.01367,10184.2804,9967.080111,9967.080111,86746200
10/3/2024,10087.74707,10160.14717,10039.48034,10087.74707,60887000
10/4/2024,10111.87988,10111.87988,9991.213058,10039.47979,58500400
10/7/2024,9942.946289,10015.34638,9894.67956,9991.213019,91867900
10/8/2024,10039.47949,10136.01295,9798.145851,9846.412579,99622900
10/9/2024,10063.61328,10160.14674,10039.47992,10039.47992,56835200
10/10/2024,10136.01367,10136.01367,10039.48021,10063.61357,51080000
10/11/2024,10015.34668,10208.4136,10015.34668,10208.4136,44632100
10/14/2024,10136.01367,10136.01367,10015.34684,10015.34684,31738600
10/15/2024,10256.68066,10256.68066,10087.7471,10184.28057,66635200
10/16/2024,10111.87988,10353.21353,10111.87988,10329.08017,63255900
10/17/2024,10353.21387,10425.61396,10136.01358,10184.28031,66993300
10/18/2024,10377.34668,10498.0135,10353.21332,10498.0135,56299600
10/21/2024,10304.94727,10473.88083,10304.94727,10473.88083,36472500
10/22/2024,10136.01367,10232.54714,10111.88031,10111.88031,94799500
10/23/2024,10280.81445,10280.81445,10111.88088,10111.88088,48903000
10/24/2024,10329.08105,10473.88126,10329.08105,10353.21442,85341200
10/25/2024,10377.34668,10377.34668,10256.67986,10280.81322,34847500
10/28/2024,10232.54688,10449.74716,10232.54688,10449.74716,39061500
10/29/2024,10136.01367,10208.41377,10136.01367,10160.14704,49680100
10/30/2024,9991.212891,10039.47962,9918.812797,9918.812797,114484100
10/31/2024,9894.679688,10111.87997,9894.679688,9967.079783,97553400
11/1/2024,10063.61328,10063.61328,9918.81309,9918.81309,47710000
11/4/2024,10015.34668,10136.01351,9942.946583,10063.61341,49275700
11/5/2024,10136.01367,10208.41377,9942.946745,9942.946745,50296500
11/6/2024,10087.74707,10136.0138,10015.34697,10111.88044,50324900
11/7/2024,9822.280273,10087.74731,9822.280273,9967.080474,131579100
11/8/2024,9725.746094,9870.546284,9701.612729,9846.412919,92166100
11/11/2024,9701.613281,9701.613281,9460.279618,9460.279618,128707600
11/12/2024,9798.146484,9870.546582,9653.34629,9749.879753,80378500
11/13/2024,9798.146484,9894.679947,9798.146484,9870.546582,62933100
11/14/2024,9749.879883,9822.279981,9701.613151,9774.013249,56381400
11/15/2024,9822.280273,9918.81374,9701.61344,9701.61344,63598200
11/18/2024,9653.34668,9774.013513,9653.34668,9725.74678,65716200
11/19/2024,9580.946289,9677.479753,9556.812923,9556.812923,85295300
11/20/2024,9725.746094,9798.146189,9653.345999,9677.479364,58584400
11/21/2024,9555.970703,9701.4931,9555.970703,9701.4931,93181200
11/22/2024,9555.970703,9652.985634,9555.970703,9628.731901,58396100
11/25/2024,9871.268555,9895.522286,9604.477513,9652.984975,165369400
11/26/2024,9701.493164,9944.030493,9701.493164,9944.030493,62310100
11/28/2024,9701.493164,9774.254363,9628.731965,9677.239431,57443500
11/29/2024,9701.493164,9798.508096,9652.985698,9701.493164,76886000
12/2/2024,9458.955078,9749.99985,9458.955078,9701.492388,87879600
12/3/2024,9895.522461,9919.776192,9604.477683,9725.74634,126087100
12/4/2024,9895.522461,9944.029924,9750.000072,9871.268729,97876300
12/5/2024,9944.030273,10041.0452,9919.776541,9944.030273,96904400
12/6/2024,9774.253906,9871.268833,9750.000174,9798.507638,68247200
12/9/2024,10041.04492,10041.04492,9701.492678,9725.74641,64458400
12/10/2024,10041.04492,10041.04492,9968.283727,10016.79119,61230400
12/11/2024,10113.80664,10113.80664,9919.776777,9919.776777,37934300
12/12/2024,9871.268555,10065.2984,9871.268555,9992.53721,44780100
12/13/2024,9750,9919.776119,9725.746269,9822.761194,75126400
12/16/2024,9798.507813,9822.761545,9701.492884,9701.492884,57746100
12/17/2024,9604.477539,9749.999926,9604.477539,9652.985001,99845900
12/18/2024,9507.462891,9725.746477,9507.462891,9604.477818,84868500
12/19/2024,9386.194336,9483.209264,9264.925675,9410.448068,104254100
12/20/2024,9361.94043,9458.955356,9337.686698,9361.94043,91576900
12/23/2024,9483.208984,9555.970179,9410.44779,9410.44779,43292100
12/24/2024,9458.955078,9604.477464,9458.955078,9555.970002,32415700
12/27/2024,9507.462891,9531.716622,9434.701695,9507.462891,24016700
12/30/2024,9386.194336,9531.716729,9386.194336,9507.462997,56350100
1/2/2025,9604.477539,9604.477539,9361.940227,9361.940227,38124800
1/3/2025,9555.970703,9628.731901,9531.71697,9555.970703,41916000
1/6/2025,9386.194336,9580.224193,9361.940604,9555.970461,41593900
1/7/2025,9240.671875,9434.701731,9240.671875,9386.194267,71318600
1/8/2025,9386.194336,9483.209264,9289.179407,9386.194336,55943100
1/9/2025,9555.970703,9580.224436,9434.702039,9458.955772,42733800
1/10/2025,9434.702148,9628.732013,9434.702148,9507.463348,72531300
1/13/2025,9386.194336,9434.7018,9337.686872,9337.686872,88270100
1/14/2025,9240.671875,9434.701731,9240.671875,9313.433071,70942600
1/15/2025,9507.462891,9507.462891,9264.925572,9289.179304,77098000
1/16/2025,9458.955078,9628.731195,9458.955078,9555.970002,76979000
1/17/2025,9604.477539,9604.477539,9361.940227,9458.955152,71033100
1/20/2025,9337.686523,9580.223836,9337.686523,9555.970105,112111200
1/21/2025,9289.179688,9386.194619,9264.925955,9313.43342,124547900
1/22/2025,9313.432617,9386.19381,9289.178886,9361.940079,90154800
1/23/2025,9313.432617,9458.955002,9313.432617,9313.432617,120515400
1/24/2025,9070.895508,9361.940283,9070.895508,9337.686552,152057000
1/30/2025,8876.866211,8998.134875,8876.866211,8876.866211,154645800
1/31/2025,9167.911133,9216.418599,8949.627534,8973.881268,112982800
2/3/2025,9070.895508,9119.40297,8949.626851,9119.40297,90439900
2/4/2025,8901.120117,9119.403717,8901.120117,9070.89625,94607700
2/5/2025,8852.612305,8901.119769,8828.358572,8828.358572,98229900
2/6/2025,8682.835938,8828.358328,8585.821011,8804.104596,171477800
2/7/2025,9070.895508,9070.895508,8561.56715,8682.835807,131162200
2/10/2025,8876.866211,8973.881142,8755.597547,8755.597547,76209100
2/11/2025,8804.104492,8828.358224,8731.343298,8755.597029,71188300
2/12/2025,8876.866211,8876.866211,8682.836348,8682.836348,121172600
2/13/2025,8731.34375,8876.866146,8731.34375,8828.358681,90439700
2/14/2025,8707.089844,8804.104772,8682.836112,8731.343576,116274500
2/17/2025,9046.641602,9046.641602,8707.08937,8707.08937,89096400
2/18/2025,9022.388672,9289.179735,8973.881206,9046.642405,107318300
2/19/2025,8682.835938,8973.880718,8682.835938,8949.626986,154438200
2/20/2025,8731.34375,8755.597483,8682.836285,8707.090017,119260800
2/21/2025,8731.34375,8731.34375,8658.582552,8682.836285,106054700
2/24/2025,8658.582031,8707.089494,8610.074569,8658.582031,108530300
2/25/2025,8561.567383,8731.343507,8561.567383,8634.328579,101592700
2/26/2025,8513.05957,8634.328225,8464.552108,8537.313301,117843500
2/27/2025,8270.522461,8537.313508,8246.268729,8537.313508,199991600
2/28/2025,8173.507813,8416.045136,8173.507813,8270.522742,293095000
3/3/2025,8537.313477,8634.328402,8294.776162,8343.283625,192944300
3/4/2025,8585.821289,8658.582486,8416.045162,8634.328754,125418500
3/5/2025,8731.34375,8901.119878,8561.567622,8561.567622,155207900
3/6/2025,8707.089844,8925.373433,8707.089844,8925.373433,96270100
3/7/2025,8658.582031,8731.343225,8658.582031,8731.343225,82295300
3/10/2025,8658.582031,8707.089494,8464.552182,8488.805913,97652100
3/11/2025,8658.582031,8779.850687,8610.074569,8682.835762,109295600
3/12/2025,8852.612305,8852.612305,8707.089911,8755.597375,87968900
3/13/2025,8707.089844,8901.119701,8707.089844,8876.865969,83030700
3/14/2025,8488.806641,8658.582773,8488.806641,8537.314107,111397800
3/17/2025,8343.28418,8513.060311,8294.776714,8488.806578,151365700
3/18/2025,8052.23877,8294.776082,7833.955188,8246.268619,417305700
3/19/2025,8076.492676,8149.253871,7979.477749,8052.238944,214108200
3/20/2025,8125,8222.014925,8100.746269,8197.761194,152917300
3/21/2025,7900,8275,7900,8275,377916400
3/24/2025,7950,8100,7625,7825,331836800
3/25/2025,8050,8150,8000,8075,136341700
3/26/2025,8525,8650,8275,8300,283104600
3/27/2025,8500,8575,8375,8425,122943900
4/8/2025,7775,8000,7275,7400,533073600
4/9/2025,7925,7950,7675,7700,136753900
4/10/2025,8225,8650,8175,8500,144148600
4/11/2025,8275,8325,8050,8200,82603000
4/14/2025,8400,8400,8250,8250,83319300
4/15/2025,8575,8600,8450,8575,83431800
4/16/2025,8475,8550,8425,8500,76874900
4/17/2025,8500,8500,8350,8450,83540600
4/21/2025,8300,8500,8300,8500,40683800
4/22/2025,8500,8500,8325,8325,56537100
4/23/2025,8725,8725,8550,8550,92329600
4/24/2025,8475,8850,8475,8850,143675300
4/25/2025,8600,8650,8575,8650,58297000
4/28/2025,8775,8775,8650,8750,73235400
4/29/2025,8725,8825,8700,8800,60315700
4/30/2025,8825,8925,8675,8800,164597500
5/2/2025,8975,9000,8850,9000,92219000
5/5/2025,8975,9050,8975,9000,86385600
5/6/2025,9025,9050,8975,9050,48860500
5/7/2025,9075,9100,9000,9075,77382000
5/8/2025,8975,9200,8925,9075,99614500
5/9/2025,9000,9050,8975,9050,47167500
5/14/2025,9275,9300,9150,9250,149002900
5/15/2025,9275,9400,9250,9275,101401300
5/16/2025,9300,9325,9225,9300,63007500
5/19/2025,9500,9500,9250,9275,111597200
5/20/2025,9475,9675,9475,9500,160614800
5/21/2025,9700,9725,9550,9700,169739200
5/22/2025,9650,9800,9650,9800,103113000
5/23/2025,9675,9700,9625,9675,48521800
5/26/2025,9625,9650,9500,9600,56625300
5/27/2025,9450,9600,9450,9550,93212000
5/28/2025,9400,9550,9400,9450,236950800
6/2/2025,9100,9175,9025,9025,264428700
6/3/2025,9050,9125,8950,9050,128318100
6/4/2025,8975,9125,8950,9100,93357200
6/5/2025,8925,9050,8900,9000,95529000
6/10/2025,9100,9100,8950,8975,80406400
6/11/2025,9050,9125,9050,9100,56632600
6/12/2025,9125,9125,9000,9000,41337300
6/13/2025,9025,9125,8975,9100,83318000
6/16/2025,8925,9000,8900,8925,57825000
6/17/2025,9075,9100,8975,8975,54927900
6/18/2025,8900,9025,8900,8950,86270200
6/19/2025,8775,8925,8750,8900,78879500
6/20/2025,8700,8875,8625,8700,445915100
6/23/2025,8625,8700,8500,8575,87324500
6/24/2025,8775,8850,8700,8725,110158900
6/25/2025,8600,8775,8475,8725,117561000
6/26/2025,8650,8650,8525,8525,117281700
6/30/2025,8675,8825,8550,8575,185441800
7/1/2025,8700,8775,8600,8750,82364500
7/2/2025,8675,8675,8575,8575,68545100
7/3/2025,8600,8750,8600,8700,50370800
7/4/2025,8650,8700,8550,8650,43593300
7/7/2025,8625,8650,8550,8625,49936900
7/8/2025,8500,8600,8425,8550,215611000
7/9/2025,8500,8550,8450,8500,94459300
7/10/2025,8600,8650,8500,8525,111769400
7/11/2025,8625,8675,8575,8575,135986500
7/14/2025,8525,8675,8450,8650,125196000
7/15/2025,8550,8600,8475,8600,77219300
7/16/2025,8525,8600,8500,8550,97475300
7/17/2025,8525,8550,8500,8500,86016400
7/18/2025,8425,8575,8425,8550,80432200
7/21/2025,8450,8500,8375,8450,95383500
7/22/2025,8400,8475,8400,8450,77981700
7/23/2025,8425,8500,8400,8450,70969500
7/24/2025,8500,8550,8450,8475,138256800
7/25/2025,8450,8525,8450,8500,58682800
7/28/2025,8500,8625,8475,8625,99484300
7/29/2025,8400,8500,8375,8500,104240300
7/30/2025,8375,8475,8325,8475,98098100
7/31/2025,8275,8375,8250,8350,206006300
8/1/2025,8300,8425,8300,8400,86196100
8/4/2025,8275,8350,8275,8325,49054500
8/5/2025,8425,8450,8325,8350,69475900
